Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02362218,-4.255319507,35.38455811,-4.605263214,-14.9659866,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941,6.300000042,5.900000049,6.200000017,6.199999936,6.300157585,6.299426584,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.979304599,4.394263092,1.973642308,7.457600337,5.481062292,4.695197529,4.197732007,7.167810442,6.491757525,6.594044691,6.635788197,7.015240594,8.08509728,6.321853707,3.642197145,5.489216869,4.814089325,4.32273749,7.198510455,6.52042773,0.871398235,-0.247326983,-2.717985186,3.745271722,3.072146067,3.604544569,3.410232795,0.585692996,1.115654092,-0.040263295,3.532516053,2.914188673,4.578076766,5.122251274,0.819094841,3.892849208,5.527614192,2.885393824,0.305038295,3.602849335,0.314256332,0.167706176,2.274301473,5.649274419,4.197510615,5.374510176,5.45551079,3.856318362,-2.352823896,6.433524491,4.564939968,2.71601812,2.804315576,1.247406542,0.187808812,-0.747764284,1.621111899,1.30250308,0.289655399,-6.782942718,7.263490296,4.117825883,2.326029774,2.278147051,
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.71428051,10.4595196,10.20476552,7.122838322,6.681264706,7.982185001,3.999994005,-1.999996157,-35.45243123,58.07810051,16.34769158,-6.700694689,-2.182267238,0.4,2.984590513,-4.116092793,10.26537843,11.39480843,10.14695141,9.331498063,5.958555016,4.860621341,3.10436981,4.472499229,2.480037854,3.009933581,-3.182415154,-0.466502372,24.21287892,31.72574298,5.36980164,-20.52247856,-18.135905,-9.100693698,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.748431511,2.619273714,11.22025942,10.17330208,12.22515214,7.155390384,7.57549055,12.4297662,11.04014577,8.711706992,5.557310403,11.8859914,5.459053091,7.381557907,3.118051684,15.16565772,1.682877905,-1.850696268,-0.530999906,-3.31884042,-1.439619994,10.94241326,4.752197642,0.162171496,4.359389545,-1.791321132,1.026133647,1.825101947,2.84836613,9.880115398,1.212997239,4.964883693,1.538992926,2.310109628,2.933866382,5.991140085,3.391313757,5.35825434,4.18385397,5.86039412,2.917223116,3.283077414,2.745589615,7.622431261,4.911102501,5.442925973,5.830160302,3.439011419,2.794150291,4.824010585,-0.443113071,3.537073754,1.090166214,2.41652132,1.091981121,5.540854749,3.419818134,2.10715733,1.392568943,-2.565917305,4.312822966,4.331550829,2.907368999,2.419737224,
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.74126542,1.982402713,1.738392021,6.558463545,2.118660865,2.985637692,-1.881871955,0.389906803,-2.044091514,6.414953565,0.251973396,3.738058106,4.952521244,6.228160228,0.092918177,-0.600537843,2.292576504,2.302462598,3.75409745,1.492481255,4.429223599,0.051805445,-1.967947403,-0.657650703,-2.165663427,-2.464307791,4.862841324,-5.129178192,0.824396914,6.703697462,0.919761025,0.39392253,1.990536255,1.113744057,6.598704361,3.202316509,0.527827266,-0.285208795,1.806187353,-0.934926304,-2.128544524,2.790143669,,
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.006593858,3.284763137,4.897411332,7.78194011,-1.855769641,0.629214317,6.209311843,4.231853976,5.816177603,5.120870822,0.64252524,-2.150285497,3.381713142,2.307087709,7.317207052,2.199341079,6.59954229,5.837641991,-3.554199426,5.872057849,6.174083946,3.356498031,6.648218595,4.095634269,5.0655632,4.701759613,3.831989363,8.520642644,5.469163025,5.587171501,1.515149355,5.412367669,4.822604485,6.367326239,7.19762953,7.07430604,4.210617757,5.985544534,8.208555283,4.086856511,4.573241989,3.771998002,7.465724565,7.546048816,7.644492218,7.89518423,7.53428173,3.480635775,7.389811841,8.194403518,5.451094032,5.645159156,6.23326513,7.245479867,7.689739352,7.969123336,6.78411966,6.393666325,4.094543065,-4.987501737,9.246599597,7.101153926,8.505288853,6.232599676,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.075616413,6.046220859,6.245066994,4.965546603,4.679427105,2.026701342,-0.767881733,3.129284405,8.998329311,7.808335524,7.711354311,2.951006708,4.29617705,7.53077108,-0.229877389,5.173711136,2.76469842,-0.175739328,3.935840624,3.716483631,-0.813777716,-1.202836363,-2.540120353,2.254256867,2.007485657,1.869434353,2.933830751,4.47238522,2.29592683,2.26083567,0.387549377,-0.492747649,-1.041843696,1.026840728,3.32740083,5.144216224,4.070513343,2.518250095,2.178695068,3.437118731,4.213645988,6.393564578,4.120699525,6.684460062,6.009474169,6.04939294,6.158454415,5.199157005,3.147548671,6.05119088,4.451629307,3.335663082,5.121801009,4.729303097,2.933492244,1.23789308,2.503648673,2.795999608,2.600451907,-3.236428524,3.652704618,4.061407561,2.715988397,3.597333247,
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,14.03707086,2.742463146,5.604597246,7.630499772,0.693850281,4.056821561,2.042517715,5.215141615,2.73068461,3.533635678,1.040335828,5.780346819,1.656420766,3.807604009,1.477965371,6.405145379,9.121790388,10.0164805,3.59936751,10.39081014,4.577208558,3.799318071,-10.30032848,-5.75090617,-4.119419554,-3.279163048,-4.561778538,-3.919724051,-0.829914212,1.509167843,3.112407866,10.09297951,-0.669114766,3.567180606,3.809913144,7.134477465,7.522854626,8.124563997,8.024817644,6.901359591,4.168523982,7.936709687,14.44098954,7.950051511,6.20893788,13.20805861,4.754209701,3.391737078,-4.391729247,3.32322471,-0.294354409,6.710746254,3.368192917,3.67086851,-0.406283289,-7.536363054,-4.872749469,-0.945449701,0.467734529,-8.788798178,-0.716740626,0.861260827,1.466459473,2.50920814,
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,-4.590084506,-10.73399471,-4.675949858,-2.536692229,3.454867893,0.16195247,10.40972859,4.747815404,4.669631773,10.56019748,17.74271826,-0.654643502,8.074782334,7.156099909,7.876852653,3.41109585,6.440473533,6.567521176,7.418739595,5.514072829,-0.493737604,4.681917385,5.748843263,5.648573237,-1.446988414,6.701371096,0.072159077,1.746699128,7.949819437,3.904545303,7.805728877,2.189828861,3.178411322,2.351669851,7.146080968,5.440943501,4.783762478,6.054634479,4.709972914,3.796271662,1.322557148,4.702399533,6.235790722,3.486545543,5.244099832,6.709520975,4.237781475,3.043450124,2.971132751,-2.046633895,4.216677115,2.429930964,3.090328031,0.967834206,1.117231964,2.252614376,2.606969654,1.55009305,-8.975126229,4.736036482,2.75228761,0.184015548,1.61444565,
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.156069385,5.571428582,9.066305552,5.459056798,2.823529543,11.21281504,4.732510244,6.77799601,4.081145621,3.233508973,5.566694501,7.425788326,3.262334518,5.594474403,7.17411269,10.46117956,3.406669804,1.502933011,-0.62411357,-2.447350426,4.856648767,3.563227812,4.971080777,6.712015712,4.241335716,7.012031111,9.485538842,2.320736794,0.290244069,9.266146671,0.720279036,5.035634939,7.651265203,-4.668147364,7.878266876,7.157798479,7.357862375,1.908570643,-3.052770558,6.985286978,-5.459408386,6.435508838,5.79909321,9.925405519,9.111577459,7.067626076,5.108185139,0.920118221,-4.882694017,8.542198485,10.97996253,4.807626966,8.488256893,4.600794473,5.805573866,3.323665082,7.8258573,3.468153061,1.301623655,1.803062471,11.81109445,5.441225113,5.045123698,3.327623089,
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,-1.5837,-1.95,-1.9305,-1.6781,-1.5065,-0.8451,-3.7415,-1.8325,-0.3968,-0.6395,2.6003,-16.0091,8.9736,7.461,-1.8351,22.5855,12.2569,19.307,-1.9478,15.376,3.609183326,2.788788882,4.110823768,10.28337682,-5.004452031,-5.961370475,10.00330278,15.50116613,-1.563870824,-0.970489206,0,9.523809524,-4.347826087,-2.272727273,-4.651162791,2.43902439,7.142857143,6.666666667,-6.25,-2.222222222,6.818181818,-2.127659574,4.347826087,0,10.41666667,5.660377358,2.448392857,1.387283842,13.82209844,-4.274932069,1.804135911,0.677309361,3.852809195,,
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.138296351,9.096747384,6.26000306,5.5111587,4.364720671,11.64367553,5.523258579,6.28556213,3.261639844,-46.43303514,3.901460771,7.115315192,6.191962421,2.113390718,3.989425598,3.306012166,0.04959285,2.084007602,2.500173917,2.737979951,-0.978820953,-0.367659678,-0.391629233,4.672972064,1.24490401,5.495713446,4.796519805,7.255435461,3.764443409,7.045071642,2.071988214,0.584322132,1.205800809,1.567661764,3.569911868,4.544366804,3.525278189,3.708511599,4.863863754,4.520784636,6.070808287,7.093194984,6.672789831,7.503814659,7.47631926,6.532221388,6.768535203,5.686416859,5.269105249,6.336523427,7.672155435,4.50015356,6.781585601,6.732461868,6.160628774,6.867116196,6.727269968,5.502675994,5.8,1.991964606,4.321384295,4.566005764,5.069523532,5.526313831,
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,5.744557713,-0.34467668,-3.306380007,0.390086943,3.961902789,8.267073546,6.361941244,6.474140153,5.554095495,3.418356895,8.326292519,6.40363574,11.52324381,9.072114579,5.100001865,4.905265485,8.053948377,3.141907338,5.183661125,8.732685764,6.473258672,6.807233344,6.332565116,10.78474439,8.412425966,8.708751902,6.801517349,5.637611637,9.391655493,3.837455606,3.586905826,5.106307325,5.18785986,4.781000293,3.131405517,6.303923783,6.438745033,2.951306422,3.536580341,4.588021922,5.336972955,6.055580759,
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56646327,3.873103212,-6.345235128,-8.7,-9.900000002,-14.2,-22.9,-12.2,-10,-2.999999998,-1.900000002,-0.2,5.9,8.800000004,5.339647207,9.516609864,11.79535253,3.071230392,7.571420763,8.215844452,2.243491596,-15.13646791,4.092004367,5.44528081,0.152314967,0.045439094,-10.07889498,-9.772987213,2.440981945,2.359972281,3.48836234,3.199503864,-3.75281794,3.445620659,-28.75858422,5.53473355,2.913822214,
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.373067785,3.107326157,4.487500448,8.757211295,7.708823337,6.265623324,3.784942055,6.950314948,8.374995806,8.414756448,6.673199375,7.715891654,7.748430731,6.361913293,4.531232817,6.553018833,4.312173775,3.772191569,5.574180208,4.64409809,1.875397854,3.11784252,1.438444565,5.393952709,4.718225567,3.677245611,4.954078946,3.404944471,2.956223821,2.722361839,3.115110572,4.543362549,5.921124745,5.55869774,4.470157304,6.23957297,6.102933842,2.969840087,3.254182528,6.017946789,3.462850304,4.8647592,5.941267597,7.89021522,7.581115069,8.624008668,9.431969072,6.313325949,3.535622715,8.540830826,6.912302167,5.7800436,5.667414004,4.986509266,4.509700674,4.565942244,5.36349628,4.915363388,4.200328248,-0.379702218,7.70448199,3.454820276,4.585600286,4.179521275,
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.493037918,-1.57454885,0.170458856,2.440520779,1.045604054,3.062855935,-3.656834113,1.888911745,5.864740633,2.333213381,-0.251711531,-1.319569862,0.275199617,2.895344598,6.096914313,3.935470175,1.455461178,5.373985348,6.199116732,5.843400901,1.559559829,-9.757871461,-10.2743992,-1.14261745,1.466536029,8.809808295,7.993137205,1.480937462,1.103901024,0.297348379,3.538808505,7.931588414,2.657546107,7.281342644,-1.447598969,5.577957764,8.547683201,4.518890097,-1.52094592,-1.929930635,-3.844129959,-7.732007215,0.805283916,5.004160356,7.46013213,4.098577354,6.541510845,7.176144665,4.243494195,7.803409651,5.162133025,3.538178721,4.637538629,3.23879123,0.370741258,1.68979823,1.740376434,0.164777609,0.928351141,-7.357327065,5.844273126,4.486227031,0.742128785,3.108254781,
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.3,6.1,4.4,5.8,6.4,6.5,2.5,4.8,3.1,0.216606498,3.29272245,5.255501958,5.645679763,-0.540550193,-0.205619191,5.388033918,4.624186506,5.535206482,3.165988218,-0.256775731,2.537701268,-1.803013789,4.583790984,7.236453165,4.169575347,3.462655057,3.454629669,4.176982387,3.672237844,1.885965582,-0.108312882,3.522497173,2.751795867,4.02902273,2.684430732,3.772772691,4.447127936,4.483133354,4.788425047,4.077585757,0.955538348,1.700447326,2.795605963,3.847771696,3.483549936,2.784539637,2.003858298,0.11358725,-2.57650023,2.695192577,1.564406858,2.289113387,2.117830098,2.523819814,2.945550455,1.819451478,2.457622299,2.966505069,2.583825334,-2.16302914,6.055052932,2.51237532,2.887556007,2.793001277,
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138582275,3.091293973,1.600000006,-0.492000005,-11.2,-2.300000004,-5.199999993,-0.900000005,1.700000003,5.199999997,4.300000001,4.300000002,3.835,4.16383825,3.973488192,4.232627382,7.449000606,6.950007196,7.451418476,9.473005305,9.029161018,8.050933327,7.597167961,7.525139894,7.102444887,7.29655037,6.873838441,7.218773508,5.9321508,4.395274633,5.559195729,6.779923997,1.563342773,8.034683126,6.001342322,6.291416351,6.5,
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.527283437,3.694261756,-6.265338635,3.669725622,0.884935068,0,-9.523813487,6.50970596,2.860844909,10.74588962,2.968050608,25.83148877,-11.10133493,-8.820591618,-7.608709375,10.37682021,13.22941118,9.77747389,3.382216874,2.442720307,4.613904112,4.476849141,2.168596103,6.586339007,6.179346195,5.599740519,0.438004972,14.07469454,1.405610826,4.149186785,1.1355752,6.377940627,4.250730774,-1.247623364,7.766650245,1.287912003,3.505150873,4.090194933,2.710310713,1.639031904,1.74823102,5.342127074,6.691336654,4.114698804,2.488557339,6.996926268,3.322968598,0.404640809,-1.378193606,-4.470467935,-0.606276651,1.169112184,2.462484172,1.145727188,2.785097918,4.149681005,1.548101732,3.175611442,0.668428481,-4.268924344,2.093401245,3.110833003,5.326364721,4.061834901,
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.192519439,8.532933763,3.900951164,11.12934529,4.162866665,1.510250111,2.833869031,7.337232658,0.706036796,7.711914381,1.47929121,1.282805036,7.109957895,2.069333202,2.89625778,7.727739847,6.270783513,2.346896372,0.764355145,-4.421322364,-1.288321434,2.644796285,-9.855530227,5.222902833,0.867445544,6.079808188,4.801073917,6.510355776,-13.91970679,6.467852275,9.72990963,6.060349374,0.27541041,-2.349332121,3.951609296,-0.197928584,6.371005047,0.294055161,-5.970458146,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,-6.221371027,-17.0403346,-15.67140887,-19.6553416,-27.65796787,-29.99856992,0.955433429,8.000913107,4.001685911,5.3,
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.396080884,3.285893679,3.485309017,3.504993147,4.010594022,1.218624955,-6.594788859,0.596383224,-8.204245554,-14.8125,-6.285155295,-1.774530271,-0.425079702,1.600853789,-0.735294118,1.878306878,2.908335497,-1.614938178,3.667607079,-1.311232063,,,
Viet Nam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,3.805855668,2.789291575,3.583469631,5.135011672,7.364512894,5.100918139,5.960843932,8.646047459,8.072730657,8.838980952,9.540480175,9.340017499,8.152084143,5.764455458,4.773586883,6.787316405,6.192893312,6.320820992,6.899063491,7.536410609,7.547247729,6.977954811,7.129504486,5.661771209,5.39789754,6.423244822,6.413168897,5.504544704,5.55351081,6.422243121,6.987154306,6.690008927,6.940190374,7.465006856,7.359262701,2.865413209,2.553728526,8.537500468,5.065023915,7.091187466,
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-11.39980671,4.377956677,1.979883115,3.009629254,9.574991485,1.001623321,-0.150463359,-2.893934724,-1.692882838,1.531893521,11.6956998,3.14763848,2.585413728,0.735447995,9.081466093,1.003945041,2.327335416,4.906812678,1.176854361,0.337293222,5.924809057,-3.397582489,-5.198318759,4.288335117,3.987392802,5.305326473,8.460697472,2.875892288,5.600991821,3.037303541,1.258867203,3.1398029,1.010047687,0.463390415,2.575040316,3.965919464,3.471544715,4.412665986,2.900230273,3.241187655,-4.992491429,-1.552294891,5.186228624,2.09374325,0.942185362,
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.963142152,5.325970145,5.008240706,6.592785561,5.589716025,5.41482172,3.725458502,5.936964656,5.968731595,3.777130974,4.166254111,5.546275225,6.434224165,1.969238932,0.633394222,5.181257951,4.008108673,4.11206867,4.119638477,1.860312299,1.905223883,0.369303398,2.563411676,4.699028186,3.673685897,3.289096544,3.716570666,4.525506806,3.667043859,2.740431232,1.23795464,2.083301281,1.889977541,3.394308807,3.164598315,3.592625812,3.965606494,2.832111058,3.580367355,4.555061825,2.038553092,2.311070967,3.09383471,4.501845397,4.05453629,4.476169589,4.413844733,2.092394584,-1.318649119,4.524240326,3.339003354,2.731209793,2.888142058,3.133017488,3.113789078,2.793592072,3.451830091,3.273958264,2.679117575,-2.899223103,6.413349615,3.403054837,2.94859475,2.871949642,
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.51351364,1.587301579,7.291666554,-10.67961157,-3.804347882,9.322033913,-0.775193741,6.249999966,10.90909196,-6.193078841,-9.029122337,-0.960514107,0.431035957,1.287558143,3.919496403,5.504578263,0.483096051,-1.442299684,3.707313632,-4.421450884,-2.300012386,-0.199987145,4.09999101,-2.542100481,6.673643146,7.178968818,0.643425004,2.194889718,2.185434374,5.093044692,7.390129062,5.651959199,5.212628926,3.087260238,6.639203613,2.132127147,0.48598255,3.556104674,-0.541677602,6.124719923,3.849077947,-3.732130209,0.107293276,0.659923769,3.850361817,7.983862878,1.4062824,-0.609647103,4.451858917,-3.108644859,-5.043505215,2.267050552,15.23361065,4.748384456,
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.034854138,4.93995096,6.319810229,1.712195959,5.340799119,3.348804784,5.916231283,5.571775047,4.825655653,3.406632271,4.75680057,-5.340275478,10.74565608,4.278498958,4.067627014,4.573097168,
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29349386,8.207598137,4.001966381,6.721949122,5.669371322,4.634967317,5.23111204,6.006694599,3.775530496,6.181915593,3.803645872,3.935231505,3.747398185,3.972696401,5.591748076,3.170409359,3.338427956,3.64756947,3.866229516,7.701286075,-12.7148969,2.392990214,4.823519085,-0.188690242,-27.99454625,-9.375123797,-5.071795681,0.752447593,,,,,,,
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.844734142,6.17793085,7.373709249,7.939608645,6.122798096,4.438386089,7.196523065,4.153372983,4.715902867,5.248661431,4.278934403,1.654829709,4.571944746,6.111122104,1.695433779,2.249860329,-0.093979116,3.014479779,3.790519264,6.620583427,5.36079106,-0.383419108,-1.846557746,5.09915163,-1.211540882,0.01784924,2.100729021,4.200109648,2.394795115,-0.317760427,-1.018244968,-2.137032845,1.233557939,3.200000003,3.100000001,4.299999997,2.600000001,0.5,2.399999997,4.200000001,2.7,3.700374404,2.949075468,4.554559907,5.277051973,5.603806459,5.360474054,3.191043886,-1.538089135,3.039732881,3.168556279,2.396232385,2.485468008,1.413826452,1.321862237,0.664552308,1.157946952,1.556783847,0.259935577,-6.168917715,4.858648651,2.058136617,0.806104551,0.534843532,
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.361381991,-2.490839475,3.272392893,12.21404802,16.64745596,-5.570309809,7.919696512,1.248329982,-0.436915823,4.797112903,-0.086039551,9.208865142,-0.962048756,6.428158549,-2.269328924,6.220975267,-4.564236174,0.553763844,-3.023931031,3.035622351,6.167957407,-2.812782629,-1.966689298,-0.336834899,1.615310368,0.723893956,2.675661713,6.280749009,-1.023501789,-0.481072028,-0.036133384,-1.730922174,6.797274049,-8.625441952,2.897668893,6.218546489,3.814007497,-0.385746146,4.650189746,3.897322943,5.316868274,4.50601428,6.944973982,7.032395115,7.235599007,7.903694445,8.352436244,7.773895815,9.220348406,10.29822332,5.569252193,7.597381049,5.05753695,4.693283164,2.920375112,3.755100317,3.525862771,4.034493897,1.441306026,-2.785055065,6.234922047,5.211223604,5.367942855,3.820048255,
